ccode,country,cnum,year,cct_cov_n_households,household_size,cct_cov_n_people,cct_xpnd_pctGDP,cct_loc_cur_max_ph,cct_USD_max_ph,month_inc_wageearn_lc,source,cct_vis_med_income_wageearner,program_rank,poverty_rate,pop,poverty_n,pen_rate_waged_all,pen_rate_non_waged_all,pen_rate_occup_all,pen_gap_waged_non_waged_all,pen_gap_waged_occup_1,pen_gap_waged_occup_2,pen_gap_waged_occup_3,pen_gap_waged_occup_4,pen_gap_waged_occup_5,pen_gap_waged_occup_all,pen_diff_q1q5_waged,pen_diff_q1q5_occup,occup_no_pension,elderly_covered_any_pension,elderly_covered_cont,elderly_covered_ncp,elderly_no_pension,elderly_not_covered_cont,only_ncp,priv_pens_pct_gdp,pencont_adm,priv_health_exp_pc_USD,priv_health_exp_pc_ppp,priv_health_exp_pct,oop_health_exp_pc_USD,oop_health_exp_pc_ppp,oop_health_exp_pct,cat_hexp_risk,govt_hexp_pctGDP_WB,UHC_index,one_minus_UHC,cat_hexp_sec,primschoolenrol,upsecschoolenrol,pct_priv_primschool,pct_priv_secschool,ec_enr_rate,ecdev_enr_rate,preprim_enr_rate,pct_priv_ec,pct_priv_preprim,pct_priv_ecdev,total_social_xpnd_pctGDP,envir_xpnd_pctGDP,housing_xpnd_pctGDP,health_pub_xpnd_pctGDP,recreation_xpnd_pctGDP,educ_xpnd_pctGDP,soc_prot_xpnd_pctGDP,gov_hexp_ppp_WB,educ_exp_pctGDP_WB,usd_2010_cpi_index,gov_hexp_ppp_WB_cnstnt,mat_leave_weeks,mat_rep_rate,mat_funding,pat_leave_days,leave_gender_bias,cct_program,pen_repl_rate_median_income,ncp_vis_cont
CRI,Costa Rica,226,2008,NA,NA,0,0,NA,NA,NA,NA,0,NA,0.201,4463125,897088.125,0.755,0.35129629629629583,0.6459999999999999,0.4037037037037042,0.10200000000000004,0.10499999999999998,0.09199999999999997,0.1090000000000001,0.09899999999999998,0.1090000000000001,0.383,0.38600000000000007,0.3540000000000001,0.45,0.297,0.154,0.55,0.7030000000000001,0.154,5,0.61,165.14620335,296.59186451,32.04026031,152.10927202,273.17838184,29.51094818,13.7,5.06513405,NA,NA,86.3,NA,NA,7.79594993591309,10.334210395813,0.267706715610146,0.0206646435712361,0.755339248726418,17.02909,12.54852,100,8.837599,0.073891,0.369858,0.466256,0.137109,4.891128,2.899357,919.83221436,4.9171199798584,98.7374773853446,931.5937967203208,17,0.5,mixed,0,no paternal,0,79.4,67
CRI,Costa Rica,226,2009,NA,NA,0,0,NA,NA,NA,NA,0,NA,0.214,4520740,967438.36,0.77,0.3839705882352944,0.665,0.3860294117647056,0.09299999999999997,0.10799999999999998,0.09899999999999998,0.09400000000000008,0.09199999999999997,0.10499999999999998,0.4179999999999999,0.41899999999999993,0.33499999999999996,0.46399999999999997,0.309,0.155,0.536,0.6910000000000001,0.155,5.9,0.61,153.81516157,276.10258074,28.773386,141.13968273,253.34973646,26.40225029,15.1,5.57623148,NA,NA,84.9,NA,NA,8.10717010498047,9.83742046356201,0.273557626647703,0.0252434364600025,0.774599046380581,17.57177,13.34685,81.82199,10.087373,0.087246,0.154525,0.491043,0.167797,6.0176,3.169162,953.50921631,6.04635000228882,98.3864199710624,969.1471816846756,17,0.5,mixed,0,no paternal,0,79.4,67
CRI,Costa Rica,226,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.165,5047561,832847.5650000001,0.775,0.4330086580086577,0.696,0.34199134199134235,0.07500000000000001,0.06900000000000006,0.06700000000000006,0.07599999999999996,0.06799999999999995,0.07900000000000007,0.4659999999999999,0.473,0.30400000000000005,NA,NA,NA,NA,NA,NA,17.2,NA,253.09577577,449.34598473,27.46307182,205.74000871,365.27060371,22.32456398,6.8,5.27621126,NA,NA,93.2,0.9987021,0.9371122,8.75821018218994,7.93828010559082,0.344728657418905,0.031632397639907,0.956354999825364,14.53829,10.68536,74.16912,11.966,0.124,0.0532,0.7738,0.122,6.751,4.142,NA,7.04875993728638,117.244195476228,NA,17,1,mixed,0,no paternal,NA,79.4,67
ECU,Ecuador,229,2001,NA,NA,0,0,NA,NA,NA,NA,0,NA,0.535,12914667,6909346.845000001,0.37799999999999995,0.16267908902691508,0.27399999999999997,0.21532091097308487,0.0020000000000000018,0.05100000000000002,0.07499999999999998,0.10599999999999998,0.12700000000000006,0.10399999999999998,0.42100000000000004,0.29600000000000004,0.726,0.20199999999999999,0.20199999999999999,0,0.798,0.798,0,NA,0.255,45.93796087,147.76718781,64.60045624,43.36155164,139.4797336,60.97737122,NA,1.25510871,NA,NA,NA,0.9841586999999999,0.5040834000000001,22.6681995391846,24.6366405487061,0.661750760926507,NA,0.661750760926507,41.03553,41.03553,NA,3.914421,0.044727,0.566672,0.755464,0.005777,2.023496,0.518285,228.37896729,NA,81.2025684592531,281.2459896568407,12,0.75,mixed,0,no paternal,0,94.2,6
ECU,Ecuador,229,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.242,17084358,4134414.636,0.59,0.2387025948103792,0.414,0.35129740518962077,0.028000000000000025,0.12000000000000005,0.15200000000000008,0.15100000000000002,0.16600000000000015,0.176,0.5870000000000001,0.44899999999999995,0.5860000000000001,NA,NA,NA,NA,NA,NA,0,NA,184.24958616,346.5951035,37.20939255,150.85313712,283.77246192,30.46494484,22.5,4.92990112,NA,NA,77.5,0.9868792999999999,0.8095721,24.2007694244385,25.9776706695557,0.661367518003606,NA,0.661367518003606,29.29664,29.29664,NA,9.059735,0.087123,0.065784,2.758407,0.167447,4.573976,1.406998,954.76373291,NA,115.157303224791,829.0952516022962,12,1,mixed,10,minimal paternal,NA,94.2,6
ECU,Ecuador,229,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.257,17373662,4465031.134000001,0.578,0.22607692307692318,0.395,0.3519230769230768,0.05399999999999999,0.11699999999999994,0.12200000000000005,0.17099999999999999,0.17000000000000004,0.18299999999999994,0.5790000000000001,0.46299999999999997,0.605,NA,NA,NA,NA,NA,NA,0,NA,185.47603455,356.28725026,38.12518692,150.22106451,288.56477405,30.87841606,22.1,4.82940865,NA,NA,77.9,0.9852913,0.7901096,NA,NA,NA,NA,NA,NA,NA,NA,10.479,0.074,0.2106,2.69,0.1489,4.529,2.8263,NA,NA,117.244195476228,NA,12,1,mixed,10,minimal paternal,NA,94.2,6
SLV,El Salvador,230,2000,NA,NA,0,0,NA,NA,NA,NA,0,NA,0.491,5887936,2890976.576,0.494,0.08320187793427236,0.319,0.41079812206572763,0.041999999999999996,0.08900000000000002,0.14200000000000002,0.18400000000000005,0.18699999999999994,0.175,0.7040000000000001,0.559,0.681,0.107,0.107,0,0.893,0.893,0,NA,NA,97.57114343,216.81408629,54.62133789,92.32482282,205.15617013,51.68439102,NA,3.94314814,0.5,0.5,NA,0.9259919999999999,0.5250717,11.1735897064209,23.0286102294922,NA,NA,0.441637642025072,NA,22.68908,NA,7.709992,NA,2.672372,1.556564,0.331658,2.990551,0.158847,398.58346558,2.83868002891541,78.9707207568716,504.7230945341441,12,0.75,ss,3,no paternal,0,46.6,15
SLV,El Salvador,230,2001,NA,NA,0,0,NA,NA,NA,NA,0,NA,0.506,5927006,2999065.036,0.485,0.08643198090692136,0.318,0.3985680190930786,0.04399999999999999,0.09,0.12299999999999997,0.17000000000000004,0.18600000000000005,0.16699999999999998,0.687,0.5449999999999999,0.6819999999999999,0.113,0.113,0,0.887,0.887,0,NA,0.2,99.40129187,218.48094387,54.35309601,92.55500219,203.43301237,50.60951233,NA,3.83341861,NA,NA,NA,0.9338818000000001,0.5369447,10.7887601852417,21.4258995056152,NA,NA,0.467451396530944,NA,20.56248,NA,8.209218,NA,1.213105,1.774064,0.537348,3.737828,0.946873,403.63000488,NA,81.2025684592531,497.0655639821772,12,0.75,ss,3,no paternal,0,46.6,15
SLV,El Salvador,230,2002,NA,NA,0,0,NA,NA,NA,NA,0,NA,0.488,5962136,2909522.368,0.511,0.07292660550458725,0.32,0.43807339449541277,0.051000000000000004,0.10699999999999998,0.15600000000000003,0.19399999999999995,0.20699999999999996,0.191,0.6729999999999999,0.5169999999999999,0.6799999999999999,0.124,0.124,0,0.876,0.876,0,NA,0.196,98.23115034,216.07720128,52.68267441,91.73113088,201.77923157,49.19662857,NA,4.00326157,NA,NA,NA,0.951692,0.5464629999999999,10.3709096908569,NA,NA,NA,0.503056090454101,NA,19.45638,NA,8.145016,0.04306,0.036933,1.725166,0.885246,3.316206,2.138405,411.84643555,3.242840051651,82.4904668765521,499.26549229783456,12,0.75,ss,3,no paternal,0,46.6,15
SLV,El Salvador,230,2003,NA,NA,0,0,NA,NA,NA,NA,0,NA,0.495,5994077,2967068.1149999998,0.48700000000000004,0.0791375921375921,0.321,0.40786240786240796,0.06,0.1,0.14499999999999996,0.17000000000000004,0.18400000000000005,0.16600000000000004,0.6120000000000001,0.48800000000000004,0.679,0.127,0.127,0,0.873,0.873,0,NA,0.195,96.7965593,210.62259575,52.11491394,90.30732,196.50246138,48.6211319,39.4,3.88919258,NA,NA,60.6,0.9565734,NA,9.67553997039795,20.1500492095947,NA,NA,0.529262907076217,NA,17.56778,NA,7.644124,0.043406,0.018658,1.711166,0.328899,3.444541,2.097454,405.82339478,3.13467001914978,84.3630788186188,481.04384105341046,12,0.75,ss,3,no paternal,0,46.6,15
SLV,El Salvador,230,2004,NA,NA,0,0,NA,NA,NA,NA,0,NA,0.49700000000000005,6023797,2993827.109,0.466,0.07711111111111113,0.312,0.3888888888888889,0.05299999999999999,0.07700000000000001,0.12399999999999997,0.17000000000000004,0.20099999999999996,0.15400000000000003,0.626,0.47800000000000004,0.688,0.126,0.126,0,0.874,0.874,0,12.7,0.18899999999999997,96.04417041,208.93649959,49.60660172,88.88655869,193.36568117,45.90970993,35.4,4.01650906,NA,NA,64.6,NA,NA,NA,NA,NA,NA,0.561256721350387,NA,NA,NA,7.927052,0.040022,0.133238,1.705634,0.253156,3.300938,2.494064,422.93054199,NA,86.6216781201728,488.250229236215,12,0.75,ss,3,no paternal,0,46.6,15
SLV,El Salvador,230,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37799999999999995,6388126,2414711.6279999996,0.519,0.11159259259259255,0.354,0.40740740740740744,0.03799999999999999,0.10199999999999998,0.13099999999999995,0.16599999999999998,0.18900000000000006,0.16500000000000004,0.654,0.5029999999999999,0.646,0.17600000000000002,0.135,0.040999999999999995,0.824,0.865,0.040999999999999995,35,0.259,101.85218141,220.2065539,36.11309052,82.34471474,178.03100151,29.19644928,11,4.59784555,0.76,0.24,89,0.8543314,0.6514139,12.7782402038574,16.6263408660889,0.314532877105193,0.0627814145192574,0.649682997118156,16.39313,16.53788,15.26791,8.18845,0.083965,0.1634,2.40779,0.140725,3.777324,1.615246,576.23730469,3.7252299785614,112.411557302308,512.6139326940619,16,1,ss,3,no paternal,NA,46.6,15
SLV,El Salvador,230,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,6420746,2215157.3699999996,0.526,0.12958056265984652,0.371,0.3964194373401535,0.045,0.101,0.12200000000000005,0.15299999999999997,0.18100000000000005,0.15500000000000003,0.65,0.514,0.629,NA,NA,NA,NA,NA,NA,40.6,NA,103.7076972,225.01079287,35.94503403,83.06388747,180.22067488,28.78990173,11.9,4.52900553,NA,NA,88.1,0.8630033,0.6614914000000001,13.2875604629517,16.6004600524902,0.326427263396013,0.0726642551849019,0.666964371152435,16.30076,16.72101,13.42631,8.246438,0.047443,0.059604,2.277223,0.130397,3.680708,2.051063,592.34143066,3.59242010116577,115.157303224791,514.3759137045171,16,1,ss,3,no paternal,NA,46.6,15
SLV,El Salvador,230,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.304,6453553,1961880.112,0.518,0.12359796437659035,0.363,0.3944020356234097,0.05199999999999998,0.10099999999999998,0.125,0.15499999999999997,0.18799999999999994,0.15500000000000003,0.6299999999999999,0.49399999999999994,0.637,NA,NA,NA,NA,NA,NA,42.1,NA,107.65599608,235.61926757,35.87895966,85.1320704,186.32270198,28.37231827,11.7,4.54885817,NA,NA,88.3,0.8421209000000001,0.5955140999999999,NA,NA,NA,NA,NA,NA,NA,NA,8.4996,0.055,0.0721,2.3587,0.1389,3.6736,2.2013,NA,NA,117.244195476228,NA,16,1,ss,3,no paternal,NA,46.6,15
GTM,Guatemala,235,2000,NA,NA,0,0,NA,NA,NA,NA,0,NA,0.536,11650743,6244798.248000001,0.342,0.022808080808080798,0.184,0.31919191919191925,0.043,0.054000000000000006,0.1,0.12799999999999995,0.199,0.15800000000000003,0.5,0.34400000000000003,0.8160000000000001,0.096,0.096,0,0.904,0.904,0,NA,NA,51.93541323,169.49789973,61.86061096,49.52537043,161.63241513,58.98999023,NA,1.91270578,0.41,0.5900000000000001,NA,0.8568264000000001,0.254913,12.8412303924561,NA,NA,NA,0.492886022252545,NA,19.60748,NA,6.643042,0.080238,1.215732,1.185671,0.19585,2.561409,1.404142,244.96876526,NA,78.9707207568716,310.20201273607364,12,1,mixed,2,no paternal,0,67.8,58
GTM,Guatemala,235,2006,NA,NA,0,0,NA,NA,NA,NA,0,NA,0.42700000000000005,13397021,5720527.967,0.365,0.022024793388429702,0.19899999999999998,0.34297520661157027,0.012,0.056,0.11199999999999999,0.148,0.22599999999999998,0.166,0.59,0.376,0.801,0.124,0.124,0,0.876,0.876,0,0,0.19,95.53647043,250.2548061,64.24184418,91.48206672,239.63442197,61.51553345,50.8,2.06660724,NA,NA,49.2,0.9471497999999999,NA,11.3883695602417,73.6701507568359,NA,NA,0.586407108264293,NA,19.79001,NA,7.891336,0.310195,2.037463,1.293768,0.239651,2.832098,1.178161,390.67462158,2.9840099811554,92.4497050827274,422.5807115668027,12,1,mixed,2,no paternal,0,67.8,58
HND,Honduras,239,2011,NA,NA,0,0,NA,NA,NA,NA,0,NA,0.557,8480671,4723733.747,0.322,0.03252631578947371,0.168,0.2894736842105263,0.011,0.03599999999999999,0.09400000000000001,0.16200000000000006,0.246,0.154,0.58,0.345,0.832,0.086,0.086,0,0.914,0.914,0,0,0.191,91.02533825,171.22544563,49.57762146,84.08150218,158.16357245,45.79560852,55.1,3.89370441,NA,NA,44.9,0.8769119000000001,NA,9.50695037841797,26.9253406524658,0.403307759363878,NA,0.403307759363878,13.69238,13.69238,NA,10.676938,0.257802,0.135897,2.919459,0.005976,6.550654,0.80715,350.31204224,NA,103.156841568622,339.59167119998085,12,0.66,mixed,0,no paternal,0,64.9,100
HND,Honduras,239,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.557,9587522,5340249.754000001,0.209,0.03467049808429122,0.11800000000000001,0.17432950191570878,-0.002,0.016000000000000004,0.056999999999999995,0.09000000000000002,0.14400000000000002,0.09099999999999998,0.407,0.26099999999999995,0.882,NA,NA,NA,NA,NA,NA,0,NA,104.56690948,242.47146915,57.80696869,94.6162043,219.39761035,52.30599594,50.6,2.83169007,NA,NA,49.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.901171,0.130349,0.078415,2.378846,NA,4.918611,0.39495,362.26046753,6.06746006011963,115.157303224791,314.57880428378496,12,1,mixed,0,no paternal,NA,64.9,100
HND,Honduras,239,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.523,9746117,5097219.191000001,0.213,0.03189763779527555,0.121,0.18110236220472445,0.004,0.024,0.051000000000000004,0.10500000000000001,0.133,0.092,0.387,0.258,0.879,NA,NA,NA,NA,NA,NA,0,NA,109.13592945,253.52019839,58.18896484,98.67064135,229.20958017,52.60909653,48.8,2.85265684,NA,NA,51.2,0.8745292,0.4406989,11.1025295257568,24.483060836792,0.397553243361346,NA,0.397553243361346,13.63785,13.63785,NA,7.8199,0.1233,0.0719,2.2863,NA,4.8974,0.441,NA,NA,117.244195476228,NA,12,1,mixed,0,no paternal,NA,64.9,100
NIC,Nicaragua,240,2009,NA,NA,0,0,NA,NA,NA,NA,0,NA,0.583,5745526,3349641.658,NA,NA,0.244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.244,45.03004309,119.10818952,40.56310654,42.53799659,112.51652034,38.31826782,40.4,3.81332755,NA,NA,59.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.750438,0.015879,1.613755,3.038043,0.138878,4.389401,0.554482,286.75598145,NA,98.3864199710624,291.4589041194315,12,0.6,mixed,0,no paternal,0,94.2,100
NIC,Nicaragua,240,2014,NA,NA,0,0,NA,NA,NA,NA,0,NA,0.46299999999999997,6142731,2844084.4529999997,0.39799999999999996,0.027067245119305836,0.22699999999999998,0.3709327548806941,0.044,0.09699999999999999,0.11499999999999999,0.15299999999999997,0.23299999999999998,0.17099999999999999,0.575,0.386,0.773,0.28800000000000003,0.28800000000000003,0,0.712,0.712,0,0,0.271,58.00422795,148.20587105,37.59589767,54.50848477,139.27394176,35.33010483,35.2,4.15811014,NA,NA,64.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.239739,0.01967,2.019463,3.335711,0.152891,4.088862,0.623142,394.87738037,4.08328008651733,108.566932118964,363.71791360679384,12,0.6,mixed,5,no paternal,0,94.2,100
PAN,Panama,241,2000,NA,NA,0,0,NA,NA,NA,NA,0,NA,0.298,3030328,903037.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.44494513,188.45487219,32.06318283,78.25825379,161.27899901,27.43955803,NA,4.6724925,0.61,0.39,NA,0.9530362,0.5864549,9.8936595916748,15.6918802261353,NA,NA,0.434533657621665,NA,22.03253,NA,8.420113,NA,1.164315,1.89787,NA,3.731538,1.62639,593.86993408,4.75968980789185,78.9707207568716,752.0128072635385,14,1,ss,0,no paternal,0,78.4,25
PAN,Panama,241,2001,NA,NA,0,0,NA,NA,NA,NA,0,NA,0.368,3089648,1136990.464,0.7440000000000001,0.18421739130434742,0.5379999999999999,0.5597826086956527,0.135,0.17500000000000004,0.16500000000000004,0.134,0.08999999999999997,0.20600000000000018,0.666,0.7110000000000001,0.4620000000000001,0.258,0.258,0,0.742,0.742,0,NA,0.618,92.91148516,193.68560249,33.06405258,80.21748248,167.22336746,28.54668808,NA,4.5480547,NA,NA,NA,0.9683821,0.5989513,10.0002698898315,14.9432401657104,NA,NA,0.48774056880155,NA,19.27182,NA,9.174914,NA,1.312365,2.390443,NA,4.05973,1.412376,591.87756348,4.10587978363037,81.2025684592531,728.8901997933725,14,1,ss,0,no paternal,0,78.4,25
PAN,Panama,241,2002,NA,NA,0,0,NA,NA,NA,NA,0,NA,0.34,3149188,1070723.9200000002,0.73,0.20872340425531927,0.534,0.5212765957446808,0.13499999999999995,0.16300000000000003,0.15000000000000002,0.129,0.08900000000000008,0.19599999999999995,0.6450000000000001,0.6910000000000001,0.46599999999999997,0.267,0.267,0,0.733,0.733,0,NA,0.575,98.4462476,205.04270488,33.71981812,85.28729996,177.63540106,29.21261787,NA,4.58416319,NA,NA,NA,0.9892796,0.6115062,10.0013303756714,14.506739616394,NA,NA,0.534788489825485,NA,18.12829,NA,8.311741,NA,1.004812,2.157497,NA,3.945981,1.203451,614.39782715,4.19163990020752,82.4904668765521,744.8107040895443,14,1,ss,0,no paternal,0,78.4,25
PAN,Panama,241,2003,NA,NA,0,0,NA,NA,NA,NA,0,NA,0.33799999999999997,3209048,1084658.224,0.7340000000000001,0.1963376623376623,0.527,0.5376623376623377,0.126,0.17200000000000004,0.15899999999999986,0.134,0.10499999999999998,0.20700000000000007,0.67,0.6910000000000001,0.473,0.276,0.276,0,0.724,0.724,0,NA,0.562,98.68684844,207.01883264,34.38745117,85.08156737,178.47856158,29.64668846,31.8,4.31301737,NA,NA,68.2,NA,NA,NA,NA,NA,NA,0.507984918185524,NA,NA,NA,7.13443,NA,0.879889,1.56181,NA,3.648132,1.044599,608.2756958,4.16870021820068,84.3630788186188,721.0212148703071,14,1,ss,0,no paternal,0,78.4,25
PAN,Panama,241,2004,NA,NA,0,0,NA,NA,NA,NA,0,NA,0.33299999999999996,3269356,1088695.548,0.726,0.19408510638297882,0.526,0.5319148936170212,0.137,0.182,0.14600000000000002,0.137,0.09700000000000009,0.19999999999999996,0.6490000000000001,0.6890000000000001,0.474,0.28600000000000003,0.28600000000000003,0,0.714,0.714,0,0,0.5579999999999999,108.78631385,229.8323689,33.34845734,94.52662478,199.70598626,28.97714996,30,4.64440823,NA,NA,70,0.9955068,0.6140302,10.3737001419067,14.8369398117065,NA,NA,0.526177991642031,NA,17.16379,NA,7.466718,0.022733,0.528845,2.396021,0.137983,3.529469,0.851667,696.34759521,3.5786600112915,86.6216781201728,803.8952954062337,14,1,ss,0,no paternal,0,78.4,25
PAN,Panama,241,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.146,4246439,619980.0939999999,0.736,0.06297547683923696,0.489,0.673024523160763,0.16799999999999998,0.25700000000000006,0.21999999999999997,0.19600000000000006,0.15400000000000003,0.247,0.623,0.637,0.511,NA,NA,NA,NA,NA,NA,NA,NA,403.09889031,841.78468264,33.79375458,328.86235292,686.75776104,27.57014084,16.1,5.01409578,NA,NA,83.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.244195476228,NA,14,1,ss,3,no paternal,NA,78.4,25
PRY,Paraguay,242,2001,NA,NA,0,0,NA,NA,NA,NA,0,NA,0.377,5428444,2046523.388,0.276,0.011027223230490015,0.13,0.26497277676951003,0.011999999999999999,0.037000000000000005,0.08499999999999998,0.139,0.15999999999999998,0.14600000000000002,0.416,0.268,0.87,0.12,0.12,0,0.88,0.88,0,NA,NA,55.80665919,235.78755771,63.58226395,45.98279439,194.28095038,52.38962936,NA,1.94766593,NA,NA,NA,0.989054,0.6183235,14.9743204116821,26.2883701324463,NA,NA,0.328551020794309,NA,28.51045,NA,7.29962,NA,NA,1.149673,NA,3.63041,2.519537,318.38891602,3.83357000350952,81.2025684592531,392.0921740052661,9,0.5,ss,3,no paternal,0,104.1,27
PRY,Paraguay,242,2002,NA,NA,0,0,NA,NA,NA,NA,0,NA,0.479,5531962,2649809.798,0.262,0.016416961130742064,0.12300000000000001,0.24558303886925795,0.001,0.056999999999999995,0.06300000000000001,0.10999999999999996,0.128,0.139,0.385,0.258,0.877,0.12,0.12,0,0.88,0.88,0,NA,NA,41.74959604,211.49886383,67.45697021,34.70364299,175.8048403,56.0724678,NA,1.46725595,NA,NA,NA,0.9719795999999999,0.6220127999999999,15.6326103210449,25.6413402557373,NA,NA,0.326626631804672,NA,28.12912,NA,6.658234,NA,NA,1.160732,NA,3.278576,2.218926,263.74996948,3.40773010253906,82.4904668765521,319.73387891561424,9,0.5,ss,3,no paternal,0,104.1,27
PRY,Paraguay,242,2003,NA,NA,0,0,NA,NA,NA,NA,0,NA,0.419,5632983,2360219.877,0.256,0.020598540145985385,0.127,0.23540145985401462,0.032999999999999995,0.027,0.074,0.11199999999999996,0.14099999999999996,0.129,0.36,0.252,0.873,0.12,0.12,0,0.88,0.88,0,NA,0.147,43.73159848,220.25027493,65.26956177,36.60182005,184.34178511,54.62833786,47.5,1.63003397,NA,NA,52.5,0.9669652999999999,0.5973207,16.456169128418,19.8838901519775,NA,NA,0.343443531918984,NA,27.58618,NA,5.36497,0.051184,9.74e-4,0.724928,9.29e-4,2.374027,2.212928,282.22119141,3.3827600479126,84.3630788186188,334.53164033614456,9,0.5,ss,3,no paternal,0,104.1,27
PRY,Paraguay,242,2004,NA,NA,0,0,NA,NA,NA,NA,0,NA,0.401,5730549,2297950.149,0.235,0.010401069518716591,0.109,0.2245989304812834,0.012000000000000002,0.042,0.08000000000000002,0.11300000000000002,0.14,0.126,0.356,0.22799999999999998,0.891,0.122,0.122,0,0.878,0.878,0,0,0.139,54.93158417,236.2553961,66.31291962,47.18338835,202.93116012,56.95936584,46,1.59777296,NA,NA,54,0.9620498000000001,0.6142127,16.4403305053711,20.0933094024658,NA,NA,0.348115828364626,NA,27.228,NA,5.304478,0.030975,NA,0.694213,4.6e-4,2.721145,1.857685,291.81170654,2.86989998817444,86.6216781201728,336.88068953727844,9,0.5,ss,3,no paternal,0,104.1,27
PRY,Paraguay,242,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19399999999999998,7044636,1366659.3839999998,0.406,0.012481481481481498,0.23600000000000002,0.39351851851851855,0.055999999999999994,0.114,0.11099999999999996,0.14,0.17199999999999993,0.17,0.516,0.4,0.764,NA,NA,NA,NA,NA,NA,0,NA,209.69567916,512.98776554,53.99055481,161.66901635,395.49802737,41.62508392,25.2,3.29943347,NA,NA,74.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4728,0.1657,0.233,1.9095,0.0666,3.3702,3.7279,NA,NA,117.244195476228,NA,18,1,ss,14,minimal paternal,NA,104.1,27
PER,Peru,244,2001,NA,NA,0,0,NA,NA,NA,NA,0,NA,0.451,26799285,12086477.535,0.311,0.00944020797227033,0.13699999999999998,0.30155979202772965,0.013000000000000001,0.061,0.10900000000000001,0.16899999999999998,0.17800000000000005,0.17400000000000002,0.465,0.3,0.863,0.253,0.253,0,0.747,0.747,0,NA,0.12300000000000001,42.27303986,111.44242259,47.01314545,36.55248056,96.36158173,40.65113831,NA,2.47586274,NA,NA,NA,0.9944727,0.7689606999999999,13.473349571228,17.1818809509277,NA,NA,0.613642422626693,NA,15.50601,NA,NA,NA,NA,1.911742701,NA,3.03712010383606,NA,255.45928955,3.03712010383606,81.2025684592531,314.59508534904006,13,1,ss,0,no paternal,0,70.6,14
PER,Peru,244,2002,NA,NA,0,0,NA,NA,NA,NA,0,NA,0.433,27100968,11734719.144,0.32299999999999995,0.011041594454072866,0.14300000000000002,0.3119584055459271,0.009000000000000001,0.06,0.124,0.164,0.182,0.17999999999999994,0.488,0.315,0.857,0.263,0.263,0,0.737,0.737,0,NA,0.129,47.53431388,127.50650534,48.33905792,39.27574231,105.35363275,39.94067001,NA,2.52271342,NA,NA,NA,0.9952684,0.755814,13.7414102554321,17.310510635376,NA,NA,0.59399968107729,NA,15.71214,NA,NA,NA,NA,1.923724668,NA,2.82056999206543,NA,282.5022583,2.82056999206543,82.4904668765521,342.4665527990862,13,1,ss,0,no paternal,0,70.6,14
PER,Peru,244,2003,NA,NA,0,0,NA,NA,NA,NA,0,NA,0.634,27372226,17353991.284,0.313,0.010674418604651187,0.131,0.3023255813953488,0.015000000000000003,0.05,0.126,0.16199999999999995,0.178,0.182,0.48,0.317,0.869,0.257,0.257,0,0.743,0.743,0,NA,0.135,45.85654872,121.73945574,46.74886703,36.77319114,97.62505901,37.48875809,31.7,2.33570814,NA,NA,68.3,0.9803598,NA,14.391489982605,16.8381900787354,NA,NA,0.590015380678862,NA,16.87277,NA,NA,NA,NA,1.82797139,NA,2.93779993057251,NA,296.66970825,2.93779993057251,84.3630788186188,351.6582282254561,13,1,ss,0,no paternal,0,70.6,14
PER,Peru,244,2004,NA,NA,0,0,NA,NA,NA,NA,0,NA,0.43700000000000006,27624213,12071781.081000002,0.273,0.010288135593220348,0.11800000000000001,0.2627118644067797,0.009000000000000001,0.03899999999999999,0.10799999999999998,0.13999999999999999,0.16499999999999992,0.15500000000000003,0.43199999999999994,0.276,0.882,0.258,0.258,0,0.742,0.742,0,11.2,0.133,48.77038409,122.75713321,45.9952774,38.90704209,97.93068144,36.69317245,30.6,2.3036108,NA,NA,69.4,0.9939225,0.7421101,NA,NA,NA,NA,0.620919223055973,NA,19.5645,NA,NA,NA,NA,1.809915765,NA,2.95787000656128,NA,295.41778564,2.95787000656128,86.6216781201728,341.0437110559763,13,1,ss,0,no paternal,0,70.6,14
